id,tid_not_to_be_used,airline,tag,tweet
141937,589302889748639744,United,dM}c5i95_Wot,@united Is this worst ever. Tried to fly from GA to Cali. Couldnt board my 1st class seats because of a delay.
142036,589433102868426752,JetBlue,dM}c5i95_Wot,Never again flying @JetBlue after having to try this hard to make our vacation happen.
142106,589482127856545792,SouthWest,dM}c5i95_Wot,"@DoryuuShepherd @SouthwestAir Yo, you getting any compensation for the lost? That is bullshit dude. They had one job."
142109,589482848505110528,United,dM}c5i95_Wot,The oxymoron of @united airlines. Worst customer service in the world. #donotflyunited #allianceofnone #toiletwithwings
142113,589483161899307008,American,dM}c5i95_Wot,@AmericanAir who do I contact with my complaint?
142128,589487338142633984,American,dM}c5i95_Wot,@AmericanAir Okay. U really need to accommodate customers with families better. Still kinda mad we were home at 12 AM when suppose to be 2P
142152,589496495402946560,United,dM}c5i95_Wot,@united my family and I have had the worst experience today on your airlines. Terrible customer service from your staff.
142165,589502197630656512,SouthWest,dM}c5i95_Wot,@DoryuuShepherd @SouthwestAir @Mangusu Holy shit. I'm really sorry mate. :&lt;&lt;&lt;
142166,589502661524754432,United,dM}c5i95_Wot,Im trying really hard to not be pissed off at the fact the ground grew cant get its shit together and were two hours delayed @united
142215,589530735939170304,SouthWest,dM}c5i95_Wot,@joshuateal @SouthwestAir because airline companies are pure evil
142337,589602168585457664,American,dM}c5i95_Wot,FUCK YOU! @AmericanAir
142339,589602696769875968,JetBlue,dM}c5i95_Wot,@JetBlue where the #*%%# is my luggage?! Still waiting at OAK 40 mins later.
142365,589624834365136896,JetBlue,dM}c5i95_Wot,Holy shit @penguins win! Wish I had seen it in person but watching on my @JetBlue flight was a decent substitute. #LetsGoPens
142370,589628099714752512,United,dM}c5i95_Wot,@united your rough day is making my day terrible: didn't inform passengers of canceled flights. So we sit waiting for a non existent flight
142382,589633217293996032,American,dM}c5i95_Wot,@AmericanAir worst flight experience ever!
142385,589638698171502592,American,dM}c5i95_Wot,@AmericanAir not yet. Extremely disappointed!
142393,589642894400573440,American,dM}c5i95_Wot,@AmericanAir i wait nearly 90 minutes for a callback only to be hung up on. And thats after i cant check in online? What gives?
142413,589673107025104896,United,dM}c5i95_Wot,@united $200 CDN for a bike and suitcase? Seriously? And then damage the bag! The bike had better be ok. #nothappy
142481,589771606609633280,American,dM}c5i95_Wot,S/O to @dfwairport for the printer issue. Has delayed our @AmericanAir flight 45 mins and counting...because they can't print a doc. #email
142520,589797510106853376,United,dM}c5i95_Wot,@united same poor excuse you used a couple of weeks ago when my daughter and family were stuck at Houston for three hours.
142525,589805162283175936,Delta,dM}c5i95_Wot,@DeltaAssist why is DL3469 from SAT to MSP delayed?
142554,589823912130686976,Delta,dM}c5i95_Wot,@DeltaAssist JFK-LAX with no wifi and now LAX-BOS. That's two cross country flights with no wifi in less than two weeks.#whatsHappening?
142583,589834654762471424,SouthWest,dM}c5i95_Wot,So frustrated with @SouthwestAir. Bugs from AirTran merger not quite worked out?!? Avoid intl travel with #southwestair. #neveragain
142623,589853751000879104,United,dM}c5i95_Wot,@justin_reiter @united NO WAY. WHAT THE HELL
142630,589856535469252608,United,dM}c5i95_Wot,Words can't express how bad I think the new @united #mileageplus scheme is. What a way to punish your frequent fliers.
142693,589877986842771456,American,dM}c5i95_Wot,Ground crew @Reagan_Airport taking care of spill after refueling of my @AmericanAir 1227 flight to @iflymia. No delay http://t.co/2VpLkDjXiw
142775,589908121381810176,United,dM}c5i95_Wot,"@united lots of delays, maintenance issues, &amp; over-sales today. Hopefully just a fluke! Trying to get home from IAH to AUS! :)"
142823,589921547730620416,American,dM}c5i95_Wot,@united you could have done a better job today.   I'll be switching to @AmericanAir  - hey their terminal is nicer!  I found my own solution
142826,589922002439372800,SouthWest,dM}c5i95_Wot,"@DarrenYoungWWE @united I remember using United for a long time, then I switched to @SouthwestAir.  Best decision I've ever made."
142840,589925454729109504,United,dM}c5i95_Wot,This is crazy @united. You deplane 300 people for 1 issue to a new plane with issues. 2 hours delayed now.
142888,589942205617463296,JetBlue,dM}c5i95_Wot,Extremely upset with @JetBlue @Terminal5NYC @TSA Employee says #precheck closes at 8; a) why b) it's 7:55 c) why is there no signage.
142904,589945924446593024,Delta,dM}c5i95_Wot,@DeltaAssist longer than usual wait times? Been on hold for 30 minutes with no eta. Trying to change to an earlier flight.
143041,589988624889843712,American,dM}c5i95_Wot,@AmericanAir Jus wanna say.. back in da day yall sucked. yall really stepped up ur service. glad i flew with yall niggas
143069,590000192859951104,Delta,dM}c5i95_Wot,"@DeltaAssist Was at JFK. Poor baggage lady re-routed 3 different families, children in tow, to do a full-circle: baggage-boarding-baggage."
143114,590036150896562176,United,dM}c5i95_Wot,"@pattistanger @united God forbid, NO TV?! watch the news. There are people out there with ACTUAL problems. Get over yourself"
143202,590135514847514624,United,dM}c5i95_Wot,@United Remember that time we taxied for 30 minutes?! What the heck. Flight UA619. #fail
143241,590148803665199104,SouthWest,dM}c5i95_Wot,@SouthwestAir has the worst customer service After waiting on hold for 30min representative did not do what I asked but pretended she did
143286,590161688894144512,JetBlue,dM}c5i95_Wot,@patrick_brice flying to you @JetBlue flight is 5 h delayed and I lost an H  in the terminal I might stay Overnight http://t.co/3vZxKBFuV8
143288,590162087126532096,Delta,dM}c5i95_Wot,@DeltaAssist It was not delayed. One item was stolen on way out and another on my way home. Please just give me a phone number of a person?
143373,590186525217914880,VirginAmerica,dM}c5i95_Wot,Funny to see lots of #infosec peeps on this plane out to #RSAC. Enjoying the slow wifi of @VirginAmerica with @joykb. Good times.
143429,590195981091622912,Delta,dM}c5i95_Wot,@DeltaAssist I'm on DL6425 waiting for gate at LAX; am I going to miss my DL5719 connection?
143480,590206768141062144,United,dM}c5i95_Wot,Book an international flight w/ @united only to find out 1.5 weeks later they canceled reservation. Worst customer service #unitedairlines
143574,590231464878313472,American,dM}c5i95_Wot,"@AmericanAir For our lost day in Italy, two missed connections and $410 we received a non-personal form response from AA. That's your best?"
143585,590233675670933504,SouthWest,dM}c5i95_Wot,@FlyFrontier you guys could really learn from @SouthwestAir on customer service. No need to be rude (or slow)! http://t.co/hxkDt3aHhY
143602,590237207941615616,United,dM}c5i95_Wot,"@united Every time I fly w/ you, another flight delay. Such an awful experience. I wish you would get your core business to work."
143603,590237313394872320,JetBlue,dM}c5i95_Wot,jenny keefe @jennypennyk25: @united is the worst airline in Santiago for 12 hour delay while watchin @JetBlue fligh...  #UnitedHatesUsAll
143607,590238185394929664,Delta,dM}c5i95_Wot,@DeltaAssist Can I request a GF meal on FlyDelta app? Wait time on hold is 52 min.
143655,590250492476923904,Delta,dM}c5i95_Wot,@DeltaAssist traveling from MSP to SJU has been awful today now I am stuck in a middle seat#disappointed in Delta
143688,590262256300089344,JetBlue,dM}c5i95_Wot,@JetBlue how long have the flights out of jfk typically been delayed in the past week?  getting scared with the comments on here...
143785,590282721756368896,JetBlue,dM}c5i95_Wot,My luggage suffered the most from my trip  to Vegas.. @JetBlue
143812,590289236730974208,American,dM}c5i95_Wot,@tiff_mari3 Saw that! Never wanna fly @AmericanAir again tho they are a disgrace lol
143843,590299095387885568,AlaskaAir,dM}c5i95_Wot,"@AlaskaAir hey, why don't you allow standby flight changes? Stuck in Seattle for 5 hours when could leave in 1.5. Min $125 charge?"
143889,590312741618909184,United,dM}c5i95_Wot,@united thinking about flying United from LA to TX. I am not purchasing tickets due to unfair treatment of Roberts.
143897,590314998133432320,American,dM}c5i95_Wot,@AmericanAir u R by far the worst airline. You made us wait 2 extra hours too tell us our flight was cancelled you guys deserve to shutdown
143917,590319177325416448,American,dM}c5i95_Wot,@AmericanAir over 2 hour delayed flight and now over an hour to get luggage? Don't worry we had no where to be tonight. #disappointed
143919,590319365322510336,Delta,dM}c5i95_Wot,@Delta @DeltaAssist delta why is it that every time I have a bad travel experience you guys are involved??
143953,590329423972302848,SouthWest,dM}c5i95_Wot,"The @SouthwestAir on-board wifi is so slow, it's pointless. #CantLoadNetflix"
143993,590339780963098624,American,dM}c5i95_Wot,"@AmericanAir LOST my bag, website rejectd trk code, u ignored all my mssgs,THEN I had to go pick it up MYSELF?! Take Filecode 'XTSMJS' &amp; ..."
144002,590342886169817088,SouthWest,dM}c5i95_Wot,@SouthwestAir Was on 1163 from NOLA-NYC via HOU. Stuck in HOU after flight got cancelled. How do I get home?
144034,590352066033258496,American,dM}c5i95_Wot,"Overnight @ DFW with a lousy $20 food coupon thnx @AmericanAir! AA2248 delayed -&gt; AA1662 missed, AA1170 cancelled, never fly @AmericanAir!"
144121,590396628525142016,United,dM}c5i95_Wot,"@BillCorbett @united only worse one is the one that charges you for carry on. I think @SpiritAirPR? Just wretched, mean staff &amp; sadists."
144125,590400353117597696,JetBlue,dM}c5i95_Wot,"@JetBlue Nehal at JustAsk T5 JFK superb client service. Cancelled flights, lines 10 deep, she smiled &amp; saved everyone. Thanks."
144160,590449291681865728,SouthWest,dM}c5i95_Wot,This is exactly why I never fly @SouthwestAir #NeverAgain
144196,590483008525860864,SouthWest,dM}c5i95_Wot,@SouthwestAir I am amazed as to how bad of an airline you are
144198,590484268201160704,SouthWest,dM}c5i95_Wot,@SouthwestAir Lost bag is impacting a brain aneurysm patients life!  Can someone help find this bag? claim #0526565488 lost on flt 1264
144208,590493963171291136,JetBlue,dM}c5i95_Wot,@sara_underwood @JetBlue The survey had to be taken by amateurs. Frequent flyers HATE JetBlue.
144210,590497185042694144,JetBlue,dM}c5i95_Wot,"@jupeman17 @sara_underwood @JetBlue Really? I fly a ton &amp; always use Jet Blue as one of my top choices. Much, much worse airlines out there"
144262,590520441619386368,American,dM}c5i95_Wot,"Error when booking on @AmericanAir, called res, waited 15 min to be xferred to online spprt, another 20 min, still wtg. #fAAil #takemymoney"
144278,590527004560252928,AlaskaAir,dM}c5i95_Wot,"@runwithmiles No I never followed up. I guess I should. Hey @AlaskaAir @BofA_Help, want to help find my credit card referral credit?"
144352,590551872076906496,United,dM}c5i95_Wot,Can't wait!!!  @united I sincerely hope you can execute this re config on your extravagantly spacious dom fleet!!! https://t.co/PGeAV2q1md
144375,590559558684258304,United,dM}c5i95_Wot,@united Done! Look into it #fail #unitedsucks
144406,590572223569776640,SouthWest,dM}c5i95_Wot,"@SouthwestAir in-flight wifi is horrible. Speed is unusable, and the browser overlay banner is annoying. SWA 1429 AUS -&gt; SAN"
144428,590583882342408192,American,dM}c5i95_Wot,"@americanair 12 HOUR delay on $1K+ flights, $2K+ vacation lost, bags return LOOTED and service offers $200 VOUCHER?! Please TALK to me. :("
144451,590591993287434240,American,dM}c5i95_Wot,@AmericanAir booked US flight via netflights and entered both middle names for 1 pax but US site shows both middle names joined up? Problem?
144459,590594351325122560,Delta,dM}c5i95_Wot,"@DeltaAssist Rep last night told me to call Customer Care Dept for help w/ flight I had to cancel last yr. Today, no answer. Do you care?"
144485,590605617078874112,VirginAmerica,dM}c5i95_Wot,"Hey, @VirginAmerica, my wife and 3 kids missed flight because of a 45 min checked bag cutoff rule. No mention of that in checkin email!"
144631,590674188878409728,American,dM}c5i95_Wot,@itsstillheather @AmericanAir a competent staff values customers. @AmericanAir hopes no one will realize they lie to their customers
144688,590706452983078912,American,dM}c5i95_Wot,"@megturney @AmericanAir they suck. Had me stuck in LA after Lets Play Live and made me pay for a hotel, cause voucher didn't work."
144701,590714814185545728,Delta,dM}c5i95_Wot,"@DeltaAssist Flight attendant today put my bag in back of plane instead of underneath, prolonged exit by 15 min. Very disappointed."
144847,590896932370964480,United,dM}c5i95_Wot,"@AbbySienko Unfortunately, I have this issue with @united and @CLTAirport. Airports in general suck with d/Deaf/HOH."
